CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
g9027[OL],6,g8894 II15423 g8973 II15495 g9027 g9027[OL] 
g8817,7,g7152 II13515 g7367 g7705 g8094 g8482 g8817 
g4545,5,g540[IL] II5984 g2241 g2887 g4545 
g8645,6,g7152 II13515 g7367 g7705 g8094 g8645 
g9028[OL],6,g8895 II15426 g8974 II15498 g9028 g9028[OL] 
g8823,7,g7152 II13515 g7367 g7705 g8094 g8512 g8823 
g4561,5,g544[IL] II6024 g2273 g2900 g4561 
g8646,6,g7152 II13515 g7367 g7705 g8094 g8646 
g3847[OL],8,g1296[IL] II5565 g1721 II6716 g2964 II7344 g3847 g3847[OL] 
g6366[OL],6,g5265 II10561 g5872 II11425 g6366 g6366[OL] 
g5126,7,g556[IL] g595[IL] g1877 g576[IL] g2845 g4037 g5126 
g4491,6,g557[IL] g595[IL] g1877 g576[IL] g2845 g4491 
g3848[OL],8,g1300[IL] II5562 g1718 II6733 g2985 II7347 g3848 g3848[OL] 
g6367[OL],6,g5223 II10472 g5813 II11428 g6367 g6367[OL] 
g5069,7,g566[IL] g595[IL] g1877 g576[IL] g2845 g3983 g5069 
g4398,6,g567[IL] g595[IL] g1877 g576[IL] g2845 g4398 
g3850[OL],8,g1292[IL] II5559 g1715 II6561 g2833 II7353 g3850 g3850[OL] 
g6368[OL],6,g5196 II10393 g5782 II11431 g6368 g6368[OL] 
g5020,7,g579[IL] g595[IL] g1877 g576[IL] g2845 g3937 g5020 
g4369,6,g580[IL] g595[IL] g1877 g576[IL] g2845 g4369 
g3851[OL],8,g1288[IL] II5555 g1711 II6571 g2843 II7356 g3851 g3851[OL] 
g6369[OL],6,g5205 II10412 g5789 II11434 g6369 g6369[OL] 
g5034,7,g583[IL] g595[IL] g1877 g576[IL] g2845 g3956 g5034 
g4380,6,g584[IL] g595[IL] g1877 g576[IL] g2845 g4380 
g3852[OL],8,g1284[IL] II5552 g1708 II6587 g2871 II7359 g3852 g3852[OL] 
g6370[OL],6,g5215 II10442 g5801 II11437 g6370 g6370[OL] 
g5050,7,g587[IL] g595[IL] g1877 g576[IL] g2845 g3970 g5050 
g4390,6,g560[IL] g595[IL] g1877 g576[IL] g2845 g4390 
g9029[OL],6,g8899 II15429 g8975 II15501 g9029 g9029[OL] 
g8839,7,g7152 II13515 g7367 g7705 g8094 g8581 g8839 
g4050,5,g557[IL] II5512 g1679 g3080 g4050 
g8652,6,g7152 II13515 g7367 g7705 g8094 g8652 
g9030[OL],6,g8902 II15405 g8967 II15504 g9030 g9030[OL] 
g8844,7,g7152 II13515 g7367 g7705 g8094 g8602 g8844 
g4056,5,g567[IL] II5515 g1680 g3082 g4056 
g8654,6,g7152 II13515 g7367 g7705 g8094 g8654 
g9031[OL],6,g8896 II15408 g8968 II15507 g9031 g9031[OL] 
g8828,7,g7152 II13515 g7367 g7705 g8094 g8541 g8828 
g4573,5,g580[IL] II6060 g2292 g2911 g4573 
g8648,6,g7152 II13515 g7367 g7705 g8094 g8648 
g9032[OL],6,g8897 II15411 g8969 II15510 g9032 g9032[OL] 
g8833,7,g7152 II13515 g7367 g7705 g8094 g8562 g8833 
g4583,5,g584[IL] II6099 g2314 g2924 g4583 
g8650,6,g7152 II13515 g7367 g7705 g8094 g8650 
g9033[OL],6,g8900 II15414 g8970 II15513 g9033 g9033[OL] 
g8840,7,g7152 II13515 g7367 g7705 g8094 g8582 g8840 
g4590,5,g560[IL] II6130 g2329 g2932 g4590 
g8653,6,g7152 II13515 g7367 g7705 g8094 g8653 
g3849[OL],8,g1206[IL] II5865 g2052 II6723 g2971 II7350 g3849 g3849[OL] 
gbuf66[OL],3,g576[IL] gbuf66 gbuf66[OL] 
g6795[OL],8,g5433 II10579 g5939 II11923 g6647 II12256 g6795 g6795[OL] 
g6796[OL],8,g5426 II10574 g5918 II11936 g6652 II12259 g6796 g6796[OL] 
g6797[OL],8,g5417 II10569 g5897 II11948 g6656 II12262 g6797 g6797[OL] 
g6798[OL],8,g5402 II10565 g5874 II11958 g6660 II12265 g6798 g6798[OL] 
g6807[OL],8,g5396 II10552 g5847 II11951 g6657 II12292 g6807 g6807[OL] 
g6799[OL],8,g5444 II10592 g5988 II11961 g6661 II12268 g6799 g6799[OL] 
g6800[OL],8,g5439 II10587 g5971 II11967 g6663 II12271 g6800 g6800[OL] 
g6801[OL],8,g5437 II10582 g5956 II11974 g6672 II12274 g6801 g6801[OL] 
g6802[OL],8,g5433 II10579 g5939 II11991 g6681 II12277 g6802 g6802[OL] 
g6803[OL],8,g5426 II10574 g5918 II11998 g6684 II12280 g6803 g6803[OL] 
g6804[OL],8,g5417 II10569 g5897 II12008 g6692 II12283 g6804 g6804[OL] 
g6805[OL],8,g5402 II10565 g5874 II12022 g6696 II12286 g6805 g6805[OL] 
g6806[OL],8,g5396 II10552 g5847 II12038 g6702 II12289 g6806 g6806[OL] 
g6808[OL],8,g5433 II10579 g5939 II12011 g6693 II12295 g6808 g6808[OL] 
g6809[OL],8,g5426 II10574 g5918 II12025 g6697 II12298 g6809 g6809[OL] 
g6810[OL],8,g5417 II10569 g5897 II12041 g6703 II12301 g6810 g6810[OL] 
g6811[OL],8,g5402 II10565 g5874 II12059 g6711 II12304 g6811 g6811[OL] 
g6820[OL],8,g5396 II10552 g5847 II12044 g6704 II12331 g6820 g6820[OL] 
g6812[OL],8,g5444 II10592 g5988 II12062 g6712 II12307 g6812 g6812[OL] 
g6813[OL],8,g5439 II10587 g5971 II12085 g6723 II12310 g6813 g6813[OL] 
g6814[OL],8,g5437 II10582 g5956 II12098 g6730 II12313 g6814 g6814[OL] 
g6815[OL],8,g5433 II10579 g5939 II12108 g6736 II12316 g6815 g6815[OL] 
g6816[OL],8,g5426 II10574 g5918 II12117 g6741 II12319 g6816 g6816[OL] 
g6817[OL],8,g5417 II10569 g5897 II12128 g6751 II12322 g6817 g6817[OL] 
g6818[OL],8,g5402 II10565 g5874 II12138 g6755 II12325 g6818 g6818[OL] 
g6819[OL],8,g5396 II10552 g5847 II12151 g6760 II12328 g6819 g6819[OL] 
g6821[OL],8,g5417 II10569 g5897 II12065 g6713 II12334 g6821 g6821[OL] 
g6822[OL],8,g5402 II10565 g5874 II12088 g6724 II12337 g6822 g6822[OL] 
g6831[OL],8,g5396 II10552 g5847 II12068 g6714 II12364 g6831 g6831[OL] 
g6823[OL],8,g5444 II10592 g5988 II12091 g6725 II12340 g6823 g6823[OL] 
g6824[OL],8,g5439 II10587 g5971 II12101 g6731 II12343 g6824 g6824[OL] 
g6825[OL],8,g5437 II10582 g5956 II12111 g6737 II12346 g6825 g6825[OL] 
g6826[OL],8,g5433 II10579 g5939 II12120 g6742 II12349 g6826 g6826[OL] 
g6827[OL],8,g5426 II10574 g5918 II12131 g6752 II12352 g6827 g6827[OL] 
g6828[OL],8,g5417 II10569 g5897 II12141 g6756 II12355 g6828 g6828[OL] 
g6829[OL],8,g5402 II10565 g5874 II12154 g6761 II12358 g6829 g6829[OL] 
g6830[OL],8,g5396 II10552 g5847 II12164 g6765 II12361 g6830 g6830[OL] 
g4652[OL],1,g4652[OL] 
g4652,8,g1158[IL] II5933 g2216 g3075 II7400 g3869 II8871 g4652 
gbuf67[OL],3,g646[IL] gbuf67 gbuf67[OL] 
g7743[OL],3,II14100 g7743 g7743[OL] 
g7580,8,g6401 g6921 II12961 g7123 II13469 g7351 II13885 g7580 
g6396,8,II8078 II8079 g4187 g4782 II9834 g5367 g6008 g6396 
g7744[OL],3,II14103 g7744 g7744[OL] 
g7584,8,g6407 g6925 II12968 g7126 II13478 g7354 II13897 g7584 
g6402,8,II8078 II8079 g4187 g4782 II9834 g5367 g6012 g6402 
g7745[OL],3,II14106 g7745 g7745[OL] 
g7586,8,g6413 g6927 II12973 g7129 II13487 g7357 II13903 g7586 
g6408,8,II8078 II8079 g4187 g4782 II9834 g5367 g6019 g6408 
g7746[OL],3,II14109 g7746 g7746[OL] 
g7590,8,g6420 g6930 II12983 g7133 II13496 g7360 II13915 g7590 
g6414,8,II8078 II8079 g4187 g4782 II9834 g5367 g6025 g6414 
g7747[OL],3,II14112 g7747 g7747[OL] 
g7560,8,g6726 g6906 II13247 g7269 II13403 g7327 II13854 g7560 
g6715,8,II8078 II8079 g4187 g4782 II9834 g5367 g5843 g6715 
g7748[OL],3,II14115 g7748 g7748[OL] 
g7563,8,g6732 g6907 II13258 g7274 II13410 g7330 II13861 g7563 
g6727,8,II8078 II8079 g4187 g4782 II9834 g5367 g5846 g6727 
g7749[OL],3,II14118 g7749 g7749[OL] 
g7565,8,g6738 g6913 II13267 g7277 II13419 g7333 II13865 g7565 
g6733,8,II8078 II8079 g4187 g4782 II9834 g5367 g5873 g6733 
g7750[OL],3,II14121 g7750 g7750[OL] 
g7587,8,g6415 g6928 II12976 g7130 II13490 g7358 II13906 g7587 
g6409,8,II8078 II8079 g4187 g4782 II9834 g5367 g6020 g6409 
g7751[OL],3,II14124 g7751 g7751[OL] 
g7591,8,g6421 g6931 II12986 g7134 II13499 g7361 II13918 g7591 
g6416,8,II8071 II8072 g4182 g4781 II9837 g5384 g6026 g6416 
g7752[OL],3,II14127 g7752 g7752[OL] 
g7594,8,g6430 g6934 II12996 g7138 II13512 g7366 II13927 g7594 
g6422,8,II8071 II8072 g4182 g4781 II9837 g5384 g6033 g6422 
g7753[OL],3,II14130 g7753 g7753[OL] 
g7592,8,g6423 g6932 II12989 g7135 II13502 g7362 II13921 g7592 
g6417,8,II8071 II8072 g4182 g4781 II9837 g5384 g6027 g6417 
g7755[OL],3,II14136 g7755 g7755[OL] 
g7633,8,g6448 g6964 II13035 g7151 II13524 g7413 II13962 g7633 
g6447,8,II8071 II8072 g4182 g4781 II9837 g5384 g6073 g6447 
g7754[OL],3,II14133 g7754 g7754[OL] 
g7574,8,g6753 g6917 II13274 g7280 II13432 g7338 II13869 g7574 
g6743,8,II8071 II8072 g4182 g4781 II9837 g5384 g5916 g6743 
g6371[OL],7,g4790 g5440 II10605 g6009 II11440 g6371 g6371[OL] 
g4185,1,g4185 
g2636,3,g706[IL] g1580 g2636 
g2632,5,g690 II5389 g691 g1576 g2632 
g4131,1,g4131 
g2630,3,g685[IL] g1575 g2630 
g2622,5,g648 II5386 g658 g1568 g2622 
g4129,1,g4129 
g2629,3,g681[IL] g1574 g2629 
g2621,5,g647 II5383 g655 g1567 g2621 
II9107,5,g4133 g4145 g4138 g4132 II9107 
g2631,3,g730[IL] g1586 g2631 
g2623,5,g723 II5401 g724 g1585 g2623 
g2639,3,g718[IL] g1583 g2639 
g2635,5,g702 II5398 g703 g1579 g2635 
g2638,3,g714[IL] g1582 g2638 
g2634,5,g698 II5395 g699 g1578 g2634 
g2637,3,g710[IL] g1581 g2637 
g2633,5,g694 II5392 g695 g1577 g2633 
g4786,7,g4107 g4097 g4124 g4123 g4117 II9099 g4786 
g2625,3,g665[IL] g1570 g2625 
g2615,5,g634 II5374 g639 g1563 g2615 
g2624,3,g661[IL] g1569 g2624 
g2614,5,g633 II5371 g636 g1562 g2614 
g2641,3,g734[IL] g1587 g2641 
g2640,5,g722 II5404 g738 g1584 g2640 
g4127,7,g677[IL] g1573 g2628 g652[IL] g1566 g2618 g4127 
g2627,3,g673[IL] g1572 g2627 
g2617,5,g645 II5380 g649 g1565 g2617 
g2626,3,g669[IL] g1571 g2626 
g2616,5,g635 II5377 g642 g1564 g2616 
g6840[OL],8,g5396 II10552 g5847 II12124 g6744 II12391 g6840 g6840[OL] 
g6832[OL],8,g5444 II10592 g5988 II12135 g6754 II12367 g6832 g6832[OL] 
g6833[OL],8,g5439 II10587 g5971 II12145 g6758 II12370 g6833 g6833[OL] 
g6834[OL],8,g5437 II10582 g5956 II12158 g6763 II12373 g6834 g6834[OL] 
g6835[OL],8,g5433 II10579 g5939 II12167 g6766 II12376 g6835 g6835[OL] 
g6836[OL],8,g5426 II10574 g5918 II12173 g6768 II12379 g6836 g6836[OL] 
g6837[OL],8,g5417 II10569 g5897 II12187 g6772 II12382 g6837 g6837[OL] 
g6838[OL],8,g5402 II10565 g5874 II11512 g6397 II12385 g6838 g6838[OL] 
g6839[OL],8,g5396 II10552 g5847 II11522 g6403 II12388 g6839 g6839[OL] 
g6841[OL],8,g5444 II10592 g5988 II12148 g6759 II12394 g6841 g6841[OL] 
g6842[OL],8,g5439 II10587 g5971 II12161 g6764 II12397 g6842 g6842[OL] 
g6843[OL],8,g5437 II10582 g5956 II12170 g6767 II12400 g6843 g6843[OL] 
g6844[OL],8,g5433 II10579 g5939 II12176 g6769 II12403 g6844 g6844[OL] 
g6845[OL],8,g5426 II10574 g5918 II12190 g6773 II12406 g6845 g6845[OL] 
g6846[OL],8,g5417 II10569 g5897 II11515 g6398 II12409 g6846 g6846[OL] 
g6847[OL],8,g5402 II10565 g5874 II11525 g6404 II12412 g6847 g6847[OL] 
g6848[OL],8,g5396 II10552 g5847 II11533 g6410 II12415 g6848 g6848[OL] 
g3854[OL],7,g795[IL] g1683 II6795 g3061 II7365 g3854 g3854[OL] 
g5162[OL],5,II9081 g4776 II9612 g5162 g5162[OL] 
g4357,8,g792[IL] g2351 g795[IL] II7179 II7180 II7181 g3679 g4357 
g5734[OL],6,g5138 II9823 g5362 II10259 g5734 g5734[OL] 
g4108,6,g782[IL] g792[IL] g795[IL] g1844 g3655 g4108 
g3049,6,g782[IL] g2274 g792[IL] g795[IL] g1844 g3049 
g7756[OL],6,g7321 II13828 g7548 II14139 g7756 g7756[OL] 
g7187,8,g4707 g5428 g5772 II11701 g6517 g7055 II13103 g7187 
g4062,7,g809[IL] g806[IL] g803[IL] g799[IL] g1739 g2986 g4062 
g1888,2,g781 g1888 
g6990,6,g4707 g5428 g5772 II11701 g6517 g6990 
g7757[OL],6,g7324 II13837 g7551 II14142 g7757 g7757[OL] 
g7189,8,g4707 g5428 g5772 II11714 g6538 g7059 II13109 g7189 
g6994,6,g4707 g5428 g5772 II11714 g6538 g6994 
g3658,7,g799[IL] g803[IL] g1974 II7148 II7149 II7150 g3658 
g7510[OL],5,II13438 g7340 II13710 g7510 g7510[OL] 
g7143,8,g3678 g4707 g5428 g5772 II11722 g6552 g6996 g7143 
II7173,7,g803[IL] g799[IL] g1739 g806[IL] g2006 II7172 II7173 
II7174,7,g806[IL] g2006 g803[IL] g799[IL] g1739 II7172 II7174 
g7511[OL],7,g6998 g7146 II13441 g7341 II13713 g7511 g7511[OL] 
g4474,3,II8503 II8504 g4474 
II8502,8,g806[IL] g803[IL] g799[IL] g1739 g2986 g809[IL] g2038 II8502 
g6555,5,g4707 g5428 g5772 II11729 g6555 
g7758[OL],7,g6970 g7312 II13810 g7542 II14145 g7758 g7758[OL] 
g7178,8,g4707 g5428 g5772 II11656 g6490 g7045 II13088 g7178 
g5035,4,II9381 II9382 II9383 g5035 
g1908,2,g812[IL] g1908 
g7759[OL],7,g6972 g7314 II13813 g7543 II14148 g7759 g7759[OL] 
g7180,8,g4707 g5428 g5772 II11666 g6498 g7047 II13092 g7180 
g5661,5,g4707 II10142 II10143 II10144 g5661 
g1916,2,g775[IL] g1916 
g7296[OL],3,II13320 g7296 g7296[OL] 
g7139,8,g4707 g5428 g6134 g6433 g5765 g7029 II12999 g7139 
g7760[OL],6,g7326 II13843 g7555 II14151 g7760 g7760[OL] 
g7194,8,g4724 g5287 g6076 II11732 g6556 g7068 II13118 g7194 
g4038,7,g825[IL] g822[IL] g819[IL] g815[IL] g1753 g2949 g4038 
g6999,6,g4724 g5287 g6076 II11732 g6556 g6999 
g7761[OL],6,g7328 II13850 g7558 II14154 g7761 g7761[OL] 
g7196,8,g4724 g5287 g6076 II11736 g6562 g7070 II13122 g7196 
g7001,6,g4724 g5287 g6076 II11736 g6562 g7001 
g3722,7,g815[IL] g819[IL] g2091 II7214 II7215 II7216 g3722 
g7512[OL],5,II13413 g7331 II13716 g7512 g7512[OL] 
g7127,8,g3613 g4724 g5287 g6076 II11677 g6505 g6974 g7127 
II7086,7,g819[IL] g815[IL] g1753 g822[IL] g1918 II7085 II7086 
II7087,7,g822[IL] g1918 g819[IL] g815[IL] g1753 II7085 II7087 
g7513[OL],7,g6976 g7131 II13422 g7334 II13719 g7513 g7513[OL] 
g4399,3,II8393 II8394 g4399 
II8392,8,g822[IL] g819[IL] g815[IL] g1753 g2949 g825[IL] g1925 II8392 
g6508,5,g4724 g5287 g6076 II11686 g6508 
g7762[OL],7,g6979 g7318 II13825 g7547 II14157 g7762 g7762[OL] 
g7185,8,g4724 g5287 g6076 II11693 g6511 g7054 II13099 g7185 
g5095,4,II9475 II9476 II9477 g5095 
g1942,2,g828[IL] g1942 
g7763[OL],7,g6991 g7322 II13831 g7549 II14160 g7763 g7763[OL] 
g7188,8,g4724 g5287 g6076 II11704 g6520 g7056 II13106 g7188 
g5689,5,g4724 II10196 II10197 II10198 g5689 
g1958,2,g786[IL] g1958 
g7297[OL],3,II13323 g7297 g7297[OL] 
g7145,8,g4724 g5287 g6150 g6439 g5783 g7040 II13023 g7145 
g1897,2,g789[IL] g1897 
g3857[OL],7,g955[IL] g1707 II6820 g3084 II7374 g3857 g3857[OL] 
g5169[OL],5,II9123 g4800 II9633 g5169 g5169[OL] 
g4455,8,g959[IL] g2486 g955[IL] II7268 II7269 II7270 g3811 g4455 
g5170[OL],7,g3818 g4475 II9129 g4802 II9636 g5170 g5170[OL] 
II7278,7,g945[IL] g2497 g959[IL] g955[IL] g1898 II7277 II7278 
II7279,7,g959[IL] g955[IL] g1898 g945[IL] g2497 II7277 II7279 
g8664[OL],8,g7488 g7615 g7825 II14683 g8606 II14786 g8664 g8664[OL] 
g4801,7,g936[IL] g940[IL] g2557 g3466 g3870 II9126 g4801 
g8665[OL],8,g7483 g7598 g7782 II14657 g8544 II14789 g8665 g8665[OL] 
g4783,7,g948[IL] g936[IL] g940[IL] g2557 g3466 g4527 g4783 
g8666[OL],8,g7476 g7602 g7787 II14668 g8583 II14792 g8666 g8666[OL] 
g4791,7,g949[IL] g936[IL] g940[IL] g2557 g3466 g4562 g4791 
g8667[OL],8,g7471 g7606 g7791 II14677 g8604 II14795 g8667 g8667[OL] 
g4796,7,g950[IL] g936[IL] g940[IL] g2557 g3466 g4584 g4796 
g8668[OL],8,g7467 g7609 g7810 II14680 g8605 II14798 g8668 g8668[OL] 
g4799,7,g951[IL] g936[IL] g940[IL] g2557 g3466 g4596 g4799 
g8669[OL],8,g7463 g7626 g7826 II14687 g8608 II14801 g8669 g8669[OL] 
g4804,7,g952[IL] g936[IL] g940[IL] g2557 g3466 g3876 g4804 
g8670[OL],8,g7460 g7600 g7783 II14662 g8563 II14804 g8670 g8670[OL] 
g4787,7,g953[IL] g936[IL] g940[IL] g2557 g3466 g4547 g4787 
g8671[OL],8,g7456 g7604 g7788 II14674 g8603 II14807 g8671 g8671[OL] 
g4794,7,g954[IL] g936[IL] g940[IL] g2557 g3466 g4574 g4794 
g5168[OL],4,g4867 II9630 g5168 g5168[OL] 
II9209,8,g942[IL] g2496 g936[IL] g940[IL] g2557 g3310 g4349 II9209 
g5735[OL],6,g4676 II9974 g5551 II10262 g5735 g5735[OL] 
g3885,6,g936[IL] g940[IL] g2557 g3310 g3466 g3885 
g3094,5,g945[IL] g959[IL] g955[IL] g1898 g3094 
g2652[OL],6,g941 II5670 g1806 II6440 g2652 g2652[OL] 
g6372[OL],8,g4501 g5021 g5657 II10649 g6038 II11443 g6372 g6372[OL] 
g943[IL],1,g943[IL] 
g4381,5,g936[IL] g940[IL] g2557 g3466 g4381 
g8220[OL],3,II14439 g8220 g8220[OL] 
g8063,8,g6908 g7165 II13416 g7332 II13879 g7578 II14334 g8063 
g6434,8,II8593 II8594 g4517 g4838 II9760 g5246 g6048 g6434 
g8221[OL],3,II14442 g8221 g8221[OL] 
g8065,8,g6914 g7166 II13425 g7335 II13888 g7581 II14338 g8065 
g6437,8,II8593 II8594 g4517 g4838 II9760 g5246 g6050 g6437 
g8222[OL],3,II14445 g8222 g8222[OL] 
g8067,8,g6915 g7167 II13428 g7336 II13891 g7582 II14342 g8067 
g6438,8,II8593 II8594 g4517 g4838 II9760 g5246 g6051 g6438 
g4829,7,g863[IL] g866[IL] II5531 g1686 g3093 g4051 g4829 
g2651[OL],6,g891[IL] II5636 g1784 II6437 g2651 g2651[OL] 
g2650[OL],6,g896[IL] II5718 g1830 II6434 g2650 g2650[OL] 
g2649[OL],6,g901[IL] II5709 g1825 II6431 g2649 g2649[OL] 
g2648[OL],6,g906[IL] II5692 g1818 II6428 g2648 g2648[OL] 
g2647[OL],6,g911[IL] II5679 g1811 II6425 g2647 g2647[OL] 
g2646[OL],6,g916[IL] II5667 g1805 II6422 g2646 g2646[OL] 
g2645[OL],6,g921[IL] II5657 g1799 II6419 g2645 g2645[OL] 
g2644[OL],6,g883[IL] II5646 g1794 II6416 g2644 g2644[OL] 
g7102[OL],2,g7102 g7102[OL] 
II12894,8,g5618 g6105 g5478 g6107 g6445 II12753 g7009 II12894 
g2817,4,g859[IL] II5732 g1849 g2817 
g5025,8,g12[IL] II6151 g2345 g3547 II8193 g4258 II9363 g5025 
gbuf68[OL],3,g890[IL] gbuf68 gbuf68[OL] 
gbuf69[OL],3,g878[IL] gbuf69 gbuf69[OL] 
g5165[OL],6,g4317 II9034 g4732 II9621 g5165 g5165[OL] 
g5163[OL],3,II9615 g5163 g5163[OL] 
g4739,8,g874[IL] g1926 g2959 g878[IL] g1867 g4327 II9053 g4739 
g3856[OL],7,g929[IL] g1681 II6788 g3050 II7371 g3856 g3856[OL] 
g5166[OL],5,II9076 g4746 II9624 g5166 g5166[OL] 
g4353,8,g933[IL] g2331 g929[IL] II7156 II7157 II7158 g3665 g4353 
g5167[OL],7,g3680 g4358 II9084 g4777 II9627 g5167 g5167[OL] 
II7187,7,g871[IL] g2353 g933[IL] g929[IL] g1834 II7186 II7187 
II7188,7,g933[IL] g929[IL] g1834 g871[IL] g2353 II7186 II7188 
g4654[OL],2,g4654 g4654[OL] 
II8877,8,g871[IL] g933[IL] g929[IL] g1834 g3002 II8218 g4274 II8877 
g3855[OL],8,g926[IL] II5466 g1590 II6770 g3018 II7368 g3855 g3855[OL] 
gbuf70[OL],3,g891[IL] gbuf70 gbuf70[OL] 
gbuf71[OL],3,g896[IL] gbuf71 gbuf71[OL] 
gbuf72[OL],3,g901[IL] gbuf72 gbuf72[OL] 
gbuf73[OL],3,g906[IL] gbuf73 gbuf73[OL] 
gbuf74[OL],3,g911[IL] gbuf74 gbuf74[OL] 
gbuf75[OL],3,g916[IL] gbuf75 gbuf75[OL] 
gbuf76[OL],3,g921[IL] gbuf76 gbuf76[OL] 
g7099[OL],6,g6457 II12649 g6946 II12885 g7099 g7099[OL] 
g6196,7,g2368 g3681 g4318 g4927 g4714 g5615 g6196 
II6208,5,g891[IL] g896[IL] g901[IL] g906[IL] II6208 
II6209,5,g911[IL] g916[IL] g921[IL] g883[IL] II6209 
g6209,2,g5305 g6209 
g2332,2,g926[IL] g2332 
g5009,5,g889[IL] g1857 g3124 g4344 g5009 
g4937,2,g4309 g4937 
g7100[OL],6,g6458 II12655 g6948 II12888 g7100 g7100[OL] 
g6184,2,g5291 g6184 
g875[IL],1,g875[IL] 
g5002,5,g888[IL] g2293 g3659 g4335 g5002 
g4963,5,g887[IL] g1852 g3086 g4328 g4963 
g6259,2,g5312 g6259 
g6174,2,g5305 g6174 
g1855,2,g866[IL] g1855 
g6214,2,g5284 g6214 
g7101[OL],7,II11603 g6459 II12659 g6950 II12891 g7101 g7101[OL] 
g6185,2,g5305 g6185 
g6193,2,g5310 g6193 
g6197,2,g5291 g6197 
g6175,6,g2368 g3681 g4332 g4714 g5614 g6175 
g9386[OL],3,II16176 g9386 g9386[OL] 
g9385,8,g9371 g9377 II16165 g9381 II16168 g9382 II16173 g9385 
g9352,8,g9260 g9301 g9303 II16072 g9324 g9328 g9343 g9352 
g6465,1,g6465 
g5802,3,g5418 II10445 g5802 
g5769,3,g5448 II10380 g5769 
g5790,3,g5397 II10415 g5790 
g1738,2,g741[IL] g1738 
g4526,4,g741[IL] g1588 g2642 g4526 
g5917,7,II8114 II8115 g4216 g4798 II9850 g5412 g5917 
g6757,1,g6757 
g8956[OL],8,g8657 II14857 g8689 II15225 g8883 II15382 g8956 g8956[OL] 
II14763,8,g6489 g6965 g7278 g7337 g7724 g6762 g7834 II14763 
g1745,2,g746[IL] g1745 
g4546,4,g746[IL] g1589 g2643 g4546 
g5938,7,II8114 II8115 g4216 g4798 II9850 g5412 g5938 
