NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
g9334,N,N,1,59,8,g9334 g9318 g9304 g9298 II16020 g9264 g9247 g9227 
g9338,N,N,1,60,8,g9338 g9334 g9318 g9304 g9298 II16020 g9264 g9247 
II16100,N,N,1,61,8,II16100 g9338 g9334 g9318 g9304 g9298 II16020 g9264 
g9350,N,N,1,64,8,g9350 II16100 g9338 g9334 g9318 g9304 g9298 II16020 
II16116,N,N,1,65,8,II16116 g9350 II16100 g9338 g9334 g9318 g9304 g9298 
g9360,N,N,1,67,8,g9360 II16116 g9350 II16100 g9338 g9334 g9318 g9304 
g9360[OL],N,Y,1,68,8,g9360[OL] g9360 II16116 g9350 II16100 g9338 g9334 g9318 
g5261,N,N,1,5,6,g5261 g4748 g4465 g3677 g2485 g62[IL] 
g9240,N,N,1,52,8,g9240 g9223 II15943 g9214 II15918 g9211 II15909 g9201 
II16009,N,N,1,54,8,II16009 g9261 g9238 g9223 II15943 g9214 II15918 g9211 
g9281,N,N,1,56,8,g9281 II16009 g9261 g9238 g9223 II15943 g9214 II15918 
g9302,N,N,1,57,8,g9302 g9281 II16009 g9261 g9238 g9223 II15943 g9214 
g9316,N,N,1,58,8,g9316 g9302 g9281 II16009 g9261 g9238 g9223 II15943 
g5757,N,N,1,6,7,g5757 g5261 g4748 g4465 g3677 g2485 g62[IL] 
g9327,N,N,1,59,8,g9327 g9316 g9302 g9281 II16009 g9261 g9238 g9223 
g9337,N,N,1,60,8,g9337 g9327 g9316 g9302 g9281 II16009 g9261 g9238 
II16107,N,N,1,63,8,II16107 g9337 g9327 g9316 g9302 g9281 II16009 g9261 
g9353,N,N,1,64,8,g9353 II16107 g9337 g9327 g9316 g9302 g9281 II16009 
II16122,N,N,1,65,8,II16122 g9353 II16107 g9337 g9327 g9316 g9302 g9281 
g9362,N,N,1,67,8,g9362 II16122 g9353 II16107 g9337 g9327 g9316 g9302 
g9362[OL],N,Y,1,68,8,g9362[OL] g9362 II16122 g9353 II16107 g9337 g9327 g9316 
g21[IL],Y,N,0,0,1,g21[IL] 
g1694,N,N,1,1,2,g1694 g21[IL] 
II6532,N,N,1,2,3,II6532 g1694 g21[IL] 
g2793,N,N,1,3,4,g2793 II6532 g1694 g21[IL] 
II7959,N,N,1,4,5,II7959 g2793 II6532 g1694 g21[IL] 
g4116,N,N,1,5,6,g4116 II7959 g2793 II6532 g1694 g21[IL] 
II8949,N,N,1,6,7,II8949 g4116 II7959 g2793 II6532 g1694 g21[IL] 
g4684,N,N,1,7,8,g4684 II8949 g4116 II7959 g2793 II6532 g1694 g21[IL] 
g5460,N,N,1,11,8,g5460 g4684 II8949 g4116 II7959 g2793 II6532 g1694 
II11066,N,N,1,12,8,II11066 g5460 g4684 II8949 g4116 II7959 g2793 II6532 
g6255,N,N,1,13,8,g6255 II11066 g5460 g4684 II8949 g4116 II7959 g2793 
II11224,N,N,1,14,8,II11224 g6255 II11066 g5460 g4684 II8949 g4116 II7959 
g6299,N,N,1,15,8,g6299 II11224 g6255 II11066 g5460 g4684 II8949 g4116 
g6299[OL],N,Y,1,16,8,g6299[OL] g6299 II11224 g6255 II11066 g5460 g4684 II8949 
II11060,N,N,1,12,8,II11060 g5453 g4680 II8945 g4106 II7931 g2780 II6517 
g6251,N,N,1,13,8,g6251 II11060 g5453 g4680 II8945 g4106 II7931 g2780 
II11200,N,N,1,14,8,II11200 g6251 II11060 g5453 g4680 II8945 g4106 II7931 
g6291,N,N,1,15,8,g6291 II11200 g6251 II11060 g5453 g4680 II8945 g4106 
g6291[OL],N,Y,1,16,8,g6291[OL] g6291 II11200 g6251 II11060 g5453 g4680 II8945 
II11050,N,N,1,12,8,II11050 g5335 g4677 II8932 g4096 II7911 g2767 II6509 
g6243,N,N,1,13,8,g6243 II11050 g5335 g4677 II8932 g4096 II7911 g2767 
II11194,N,N,1,14,8,II11194 g6243 II11050 g5335 g4677 II8932 g4096 II7911 
g6289,N,N,1,15,8,g6289 II11194 g6243 II11050 g5335 g4677 II8932 g4096 
g6289[OL],N,Y,1,16,8,g6289[OL] g6289 II11194 g6243 II11050 g5335 g4677 II8932 
g5690,N,N,1,5,6,g5690 g4748 g4465 g3677 g2485 g62[IL] 
g9349,N,N,1,73,8,g9349 g9340 II16090 g9336 II16084 g9324 II16072 g9303 
II16161,N,N,1,75,8,II16161 g9363 g9359 g9340 II16090 g9336 II16084 g9324 
g9379,N,N,1,76,8,g9379 II16161 g9363 g9359 g9340 II16090 g9336 II16084 
g9380,N,N,1,77,8,g9380 g9379 II16161 g9363 g9359 g9340 II16090 g9336 
g9383,N,N,1,78,8,g9383 g9380 g9379 II16161 g9363 g9359 g9340 II16090 
g6245,N,N,1,6,7,g6245 g5690 g4748 g4465 g3677 g2485 g62[IL] 
g9384,N,N,1,80,8,g9384 g9383 g9380 g9379 II16161 g9363 g9359 g9340 
g9387,N,N,1,83,8,g9387 g9384 g9383 g9380 g9379 II16161 g9363 g9359 
II16180,N,N,1,84,8,II16180 g9387 g9384 g9383 g9380 g9379 II16161 g9363 
g9388,N,N,1,85,8,g9388 II16180 g9387 g9384 g9383 g9380 g9379 II16161 
II16183,N,N,1,86,8,II16183 g9388 II16180 g9387 g9384 g9383 g9380 g9379 
g9389,N,N,1,87,8,g9389 II16183 g9388 II16180 g9387 g9384 g9383 g9380 
g9389[OL],N,Y,1,88,8,g9389[OL] g9389 II16183 g9388 II16180 g9387 g9384 g9383 
g5101,N,N,1,5,7,g5101 g4259 II8196 g3654 g2521 g62[IL] g65[IL] 
g7096,N,N,1,16,8,g7096 g6677 II11987 g6278 II11129 g5418 g5100 II9484 
II13631,N,N,1,18,8,II13631 g7248 g7079 g6677 II11987 g6278 II11129 g5418 
g7475,N,N,1,22,8,g7475 II13631 g7248 g7079 g6677 II11987 g6278 II11129 
g7719,N,N,1,23,8,g7719 g7475 II13631 g7248 g7079 g6677 II11987 g6278 
g8180,N,N,1,24,8,g8180 g7719 g7475 II13631 g7248 g7079 g6677 II11987 
g5680,N,N,1,6,8,g5680 g5101 g4259 II8196 g3654 g2521 g62[IL] g65[IL] 
g8229,N,N,1,25,8,g8229 g8180 g7719 g7475 II13631 g7248 g7079 g6677 
g8834,N,N,1,26,8,g8834 g8229 g8180 g7719 g7475 II13631 g7248 g7079 
II15222,N,N,1,27,8,II15222 g8834 g8229 g8180 g7719 g7475 II13631 g7248 
g8882,N,N,1,28,8,g8882 II15222 g8834 g8229 g8180 g7719 g7475 II13631 
II15379,N,N,1,29,8,II15379 g8882 II15222 g8834 g8229 g8180 g7719 g7475 
g8955,N,N,1,33,8,g8955 II15379 g8882 II15222 g8834 g8229 g8180 g7719 
g8955[OL],N,Y,1,34,8,g8955[OL] g8955 II15379 g8882 II15222 g8834 g8229 g8180 
II10815,N,N,1,12,8,II10815 g5418 g5100 II9484 g3957 II7662 g3642 II7118 
g6152,N,N,1,13,8,g6152 II10815 g5418 g5100 II9484 g3957 II7662 g3642 
II11251,N,N,1,14,8,II11251 g6152 II10815 g5418 g5100 II9484 g3957 II7662 
g6308,N,N,1,15,8,g6308 II11251 g6152 II10815 g5418 g5100 II9484 g3957 
g6308[OL],N,Y,1,16,8,g6308[OL] g6308 II11251 g6152 II10815 g5418 g5100 II9484 
II10810,N,N,1,12,8,II10810 g5403 g5088 II9466 g3943 II7632 g3634 II7107 
g6149,N,N,1,13,8,g6149 II10810 g5403 g5088 II9466 g3943 II7632 g3634 
II11248,N,N,1,14,8,II11248 g6149 II10810 g5403 g5088 II9466 g3943 II7632 
g6307,N,N,1,15,8,g6307 II11248 g6149 II10810 g5403 g5088 II9466 g3943 
g6307[OL],N,Y,1,16,8,g6307[OL] g6307 II11248 g6149 II10810 g5403 g5088 II9466 
II10796,N,N,1,12,8,II10796 g5397 g5076 II9446 g3926 II7581 g3612 II7082 
g6143,N,N,1,13,8,g6143 II10796 g5397 g5076 II9446 g3926 II7581 g3612 
II11245,N,N,1,14,8,II11245 g6143 II10796 g5397 g5076 II9446 g3926 II7581 
g6306,N,N,1,15,8,g6306 II11245 g6143 II10796 g5397 g5076 II9446 g3926 
g6306[OL],N,Y,1,16,8,g6306[OL] g6306 II11245 g6143 II10796 g5397 g5076 II9446 
II10914,N,N,1,12,8,II10914 g5448 g5137 II9539 g4018 II7775 g3705 II7204 
g6183,N,N,1,13,8,g6183 II10914 g5448 g5137 II9539 g4018 II7775 g3705 
II11242,N,N,1,14,8,II11242 g6183 II10914 g5448 g5137 II9539 g4018 II7775 
g6305,N,N,1,15,8,g6305 II11242 g6183 II10914 g5448 g5137 II9539 g4018 
g6305[OL],N,Y,1,16,8,g6305[OL] g6305 II11242 g6183 II10914 g5448 g5137 II9539 
g37[IL],Y,N,0,0,1,g37[IL] 
g2509,N,N,1,1,2,g2509 g37[IL] 
II7198,N,N,1,2,3,II7198 g2509 g37[IL] 
g3692,N,N,1,3,4,g3692 II7198 g2509 g37[IL] 
II7749,N,N,1,4,5,II7749 g3692 II7198 g2509 g37[IL] 
g4006,N,N,1,5,6,g4006 II7749 g3692 II7198 g2509 g37[IL] 
II9528,N,N,1,6,7,II9528 g4006 II7749 g3692 II7198 g2509 g37[IL] 
g5128,N,N,1,7,8,g5128 II9528 g4006 II7749 g3692 II7198 g2509 g37[IL] 
g5600,N,N,1,11,8,g5600 g5128 II9528 g4006 II7749 g3692 II7198 g2509 
II10882,N,N,1,12,8,II10882 g5600 g5128 II9528 g4006 II7749 g3692 II7198 
g6173,N,N,1,13,8,g6173 II10882 g5600 g5128 II9528 g4006 II7749 g3692 
II11239,N,N,1,14,8,II11239 g6173 II10882 g5600 g5128 II9528 g4006 II7749 
g6304,N,N,1,15,8,g6304 II11239 g6173 II10882 g5600 g5128 II9528 g4006 
g6304[OL],N,Y,1,16,8,g6304[OL] g6304 II11239 g6173 II10882 g5600 g5128 II9528 
II10807,N,N,1,12,8,II10807 g5294 g5087 II9463 g3942 II7629 g3633 II7104 
g6148,N,N,1,13,8,g6148 II10807 g5294 g5087 II9463 g3942 II7629 g3633 
II11236,N,N,1,14,8,II11236 g6148 II10807 g5294 g5087 II9463 g3942 II7629 
g6303,N,N,1,15,8,g6303 II11236 g6148 II10807 g5294 g5087 II9463 g3942 
g6303[OL],N,Y,1,16,8,g6303[OL] g6303 II11236 g6148 II10807 g5294 g5087 II9463 
g1231[IL],Y,N,0,0,1,g1231[IL] 
g1655,N,N,1,1,2,g1655 g1231[IL] 
g3617,N,N,1,2,3,g3617 g1655 g1231[IL] 
g1207[IL],Y,N,0,0,1,g1207[IL] 
g1639,N,N,1,1,2,g1639 g1207[IL] 
g4249,N,N,1,3,6,g4249 g3617 g1655 g1231[IL] g1639 g1207[IL] 
II9258,N,N,1,4,7,II9258 g4249 g3617 g1655 g1231[IL] g1639 g1207[IL] 
g4900,N,N,1,5,8,g4900 II9258 g4249 g3617 g1655 g1231[IL] g1639 g1207[IL] 
II9645,N,N,1,8,8,II9645 g4900 II9258 g4249 g3617 g1655 g1231[IL] g1639 
g5173,N,N,1,9,8,g5173 II9645 g4900 II9258 g4249 g3617 g1655 g1231[IL] 
g5173[OL],N,Y,1,11,8,g5173[OL] g5173 II9645 g4900 II9258 g4249 g3617 g1655 
g1211[IL],Y,N,0,0,1,g1211[IL] 
g1643,N,N,1,1,2,g1643 g1211[IL] 
II7068,N,N,1,2,5,II7068 g1643 g1211[IL] g1639 g1207[IL] 
II7069,N,N,1,3,6,II7069 II7068 g1643 g1211[IL] g1639 g1207[IL] 
II7070,N,N,1,3,6,II7070 II7068 g1643 g1211[IL] g1639 g1207[IL] 
g3602,N,N,1,4,8,g3602 II7070 II7069 II7068 g1643 g1211[IL] g1639 g1207[IL] 
g4297,N,N,1,8,8,g4297 g3602 II7070 II7069 II7068 g1643 g1211[IL] g1639 
II9116,N,N,1,9,8,II9116 g4297 g3602 II7070 II7069 II7068 g1643 g1211[IL] 
g4795,N,N,1,10,8,g4795 II9116 g4297 g3602 II7070 II7069 II7068 g1643 
II9648,N,N,1,11,8,II9648 g4795 II9116 g4297 g3602 II7070 II7069 II7068 
g5174,N,N,1,12,8,g5174 II9648 g4795 II9116 g4297 g3602 II7070 II7069 
g5174[OL],N,Y,1,13,8,g5174[OL] g5174 II9648 g4795 II9116 g4297 g3602 II7070 
II6072,N,N,1,1,2,II6072 g1211[IL] 
g2298,N,N,1,2,3,g2298 II6072 g1211[IL] 
II6029,N,N,1,1,2,II6029 g1207[IL] 
g2276,N,N,1,2,3,g2276 II6029 g1207[IL] 
g3232,N,N,1,3,7,g3232 g2276 II6029 g2298 II6072 g1211[IL] g1207[IL] 
g1214[IL],Y,N,0,0,1,g1214[IL] 
g1646,N,N,1,1,2,g1646 g1214[IL] 
II8132,N,N,1,5,8,II8132 g3232 g2276 II6029 g2298 II6072 g1211[IL] g1207[IL] 
II8133,N,N,1,8,8,II8133 II8132 g3232 g2276 II6029 g2298 II6072 g1211[IL] 
II8134,N,N,1,8,8,II8134 II8132 g3232 g2276 II6029 g2298 II6072 g1211[IL] 
g4227,N,N,1,9,8,g4227 II8134 II8133 II8132 g3232 g2276 II6029 g2298 
g2073,N,N,1,1,2,g2073 g1254[IL] 
II6564,N,N,1,2,3,II6564 g2073 g1254[IL] 
g2834,N,N,1,3,4,g2834 II6564 g2073 g1254[IL] 
g4160,N,N,1,4,6,g4160 g2834 II6564 g2073 g1254[IL] g1231[IL] 
g4868,N,N,1,10,8,g4868 g4227 II8134 II8133 II8132 g3232 g2276 II6029 
II9884,N,N,1,11,8,II9884 g4868 g4227 II8134 II8133 II8132 g3232 g2276 
g5468,N,N,1,12,8,g5468 II9884 g4868 g4227 II8134 II8133 II8132 g3232 
II10265,N,N,1,13,8,II10265 g5468 II9884 g4868 g4227 II8134 II8133 II8132 
g5736,N,N,1,15,8,g5736 II10265 g5468 II9884 g4868 g4227 II8134 II8133 
g5736[OL],N,Y,1,18,8,g5736[OL] g5736 II10265 g5468 II9884 g4868 g4227 II8134 
II6109,N,N,1,1,2,II6109 g1214[IL] 
g2316,N,N,1,2,3,g2316 II6109 g1214[IL] 
g3188,N,N,1,3,7,g3188 g2316 II6109 g1214[IL] g2298 II6072 g1211[IL] 
g3883,N,N,1,6,8,g3883 g3188 g2316 II6109 g1214[IL] g2298 II6072 g1211[IL] 
g1217[IL],Y,N,0,0,1,g1217[IL] 
g1649,N,N,1,1,2,g1649 g1217[IL] 
II9151,N,N,1,8,8,II9151 g3883 g3188 g2316 II6109 g1214[IL] g2298 II6072 
II9152,N,N,1,9,8,II9152 II9151 g3883 g3188 g2316 II6109 g1214[IL] g2298 
II9153,N,N,1,9,8,II9153 II9151 g3883 g3188 g2316 II6109 g1214[IL] g2298 
g4810,N,N,1,10,8,g4810 II9153 II9152 II9151 g3883 g3188 g2316 II6109 
g5566,N,N,1,11,8,g5566 g4810 II9153 II9152 II9151 g3883 g3188 g2316 
II10678,N,N,1,12,8,II10678 g5566 g4810 II9153 II9152 II9151 g3883 g3188 
g6063,N,N,1,13,8,g6063 II10678 g5566 g4810 II9153 II9152 II9151 g3883 
II11458,N,N,1,16,8,II11458 g6063 II10678 g5566 g4810 II9153 II9152 II9151 
g6377,N,N,1,18,8,g6377 II11458 g6063 II10678 g5566 g4810 II9153 II9152 
g6377[OL],N,Y,1,19,8,g6377[OL] g6377 II11458 g6063 II10678 g5566 g4810 II9153 
II6143,N,N,1,1,2,II6143 g1217[IL] 
g2334,N,N,1,2,3,g2334 II6143 g1217[IL] 
g3313,N,N,1,6,8,g3313 g2334 II6143 g1217[IL] g2316 II6109 g1214[IL] g2298 
g4252,N,N,1,7,8,g4252 g3313 g2334 II6143 g1217[IL] g2316 II6109 g1214[IL] 
g1220[IL],Y,N,0,0,1,g1220[IL] 
g1652,N,N,1,1,2,g1652 g1220[IL] 
II9194,N,N,1,8,8,II9194 g4252 g3313 g2334 II6143 g1217[IL] g2316 II6109 
II9195,N,N,1,9,8,II9195 II9194 g4252 g3313 g2334 II6143 g1217[IL] g2316 
II9196,N,N,1,9,8,II9196 II9194 g4252 g3313 g2334 II6143 g1217[IL] g2316 
g4835,N,N,1,10,8,g4835 II9196 II9195 II9194 g4252 g3313 g2334 II6143 
g5537,N,N,1,11,8,g5537 g4835 II9196 II9195 II9194 g4252 g3313 g2334 
II10716,N,N,1,12,8,II10716 g5537 g4835 II9196 II9195 II9194 g4252 g3313 
g6094,N,N,1,16,8,g6094 II10716 g5537 g4835 II9196 II9195 II9194 g4252 
II11461,N,N,1,17,8,II11461 g6094 II10716 g5537 g4835 II9196 II9195 II9194 
g6378,N,N,1,18,8,g6378 II11461 g6094 II10716 g5537 g4835 II9196 II9195 
g6378[OL],N,Y,1,19,8,g6378[OL] g6378 II11461 g6094 II10716 g5537 g4835 II9196 
II6178,N,N,1,1,2,II6178 g1220[IL] 
g2354,N,N,1,2,3,g2354 II6178 g1220[IL] 
g3258,N,N,1,6,8,g3258 g2354 II6178 g1220[IL] g2334 II6143 g1217[IL] g2316 
g4231,N,N,1,7,8,g4231 g3258 g2354 II6178 g1220[IL] g2334 II6143 g1217[IL] 
g1223[IL],Y,N,0,0,1,g1223[IL] 
g2007,N,N,1,1,2,g2007 g1223[IL] 
II9181,N,N,1,8,8,II9181 g4231 g3258 g2354 II6178 g1220[IL] g2334 II6143 
II9182,N,N,1,9,8,II9182 II9181 g4231 g3258 g2354 II6178 g1220[IL] g2334 
II9183,N,N,1,9,8,II9183 II9181 g4231 g3258 g2354 II6178 g1220[IL] g2334 
g4824,N,N,1,10,8,g4824 II9183 II9182 II9181 g4231 g3258 g2354 II6178 
g5545,N,N,1,11,8,g5545 g4824 II9183 II9182 II9181 g4231 g3258 g2354 
II10708,N,N,1,12,8,II10708 g5545 g4824 II9183 II9182 II9181 g4231 g3258 
g6088,N,N,1,16,8,g6088 II10708 g5545 g4824 II9183 II9182 II9181 g4231 
II11464,N,N,1,17,8,II11464 g6088 II10708 g5545 g4824 II9183 II9182 II9181 
g6379,N,N,1,18,8,g6379 II11464 g6088 II10708 g5545 g4824 II9183 II9182 
g6379[OL],N,Y,1,19,8,g6379[OL] g6379 II11464 g6088 II10708 g5545 g4824 II9183 
II5763,N,N,1,1,2,II5763 g1207[IL] 
g1879,N,N,1,2,3,g1879 II5763 g1207[IL] 
g3563,N,N,1,2,3,g3563 g2007 g1223[IL] 
II8209,N,N,1,6,8,II8209 g2334 II6143 g1217[IL] g2316 II6109 g1214[IL] g2298 
g4269,N,N,1,7,8,g4269 II8209 g2334 II6143 g1217[IL] g2316 II6109 g1214[IL] 
g4839,N,N,1,8,8,g4839 g4269 II8209 g2334 II6143 g1217[IL] g2316 II6109 
g1224[IL],Y,N,0,0,1,g1224[IL] 
g1929,N,N,1,1,2,g1929 g1224[IL] 
II9999,N,N,1,9,8,II9999 g4839 g4269 II8209 g2334 II6143 g1217[IL] g2316 
II10000,N,N,1,10,8,II10000 II9999 g4839 g4269 II8209 g2334 II6143 g1217[IL] 
II10001,N,N,1,10,8,II10001 II9999 g4839 g4269 II8209 g2334 II6143 g1217[IL] 
g5558,N,N,1,11,8,g5558 II10001 II10000 II9999 g4839 g4269 II8209 g2334 
g6115,N,N,1,12,8,g6115 g5558 II10001 II10000 II9999 g4839 g4269 II8209 
II11718,N,N,1,16,8,II11718 g6115 g5558 II10001 II10000 II9999 g4839 g4269 
g6542,N,N,1,17,8,g6542 II11718 g6115 g5558 II10001 II10000 II9999 g4839 
II12442,N,N,1,18,8,II12442 g6542 II11718 g6115 g5558 II10001 II10000 II9999 
g6857,N,N,1,19,8,g6857 II12442 g6542 II11718 g6115 g5558 II10001 II10000 
g6857[OL],N,Y,1,20,8,g6857[OL] g6857 II12442 g6542 II11718 g6115 g5558 II10001 
g3579,N,N,1,2,3,g3579 g1929 g1224[IL] 
II8237,N,N,1,6,8,II8237 g2354 II6178 g1220[IL] g2316 II6109 g1214[IL] g2298 
g4287,N,N,1,7,8,g4287 II8237 g2354 II6178 g1220[IL] g2316 II6109 g1214[IL] 
g4880,N,N,1,8,8,g4880 g4287 II8237 g2354 II6178 g1220[IL] g2316 II6109 
g1225[IL],Y,N,0,0,1,g1225[IL] 
g2092,N,N,1,1,2,g2092 g1225[IL] 
II9978,N,N,1,9,8,II9978 g4880 g4287 II8237 g2354 II6178 g1220[IL] g2316 
II9979,N,N,1,10,8,II9979 II9978 g4880 g4287 II8237 g2354 II6178 g1220[IL] 
II9980,N,N,1,10,8,II9980 II9978 g4880 g4287 II8237 g2354 II6178 g1220[IL] 
g5555,N,N,1,11,8,g5555 II9980 II9979 II9978 g4880 g4287 II8237 g2354 
g6120,N,N,1,12,8,g6120 g5555 II9980 II9979 II9978 g4880 g4287 II8237 
II11744,N,N,1,16,8,II11744 g6120 g5555 II9980 II9979 II9978 g4880 g4287 
g6568,N,N,1,17,8,g6568 II11744 g6120 g5555 II9980 II9979 II9978 g4880 
II12445,N,N,1,18,8,II12445 g6568 II11744 g6120 g5555 II9980 II9979 II9978 
g6858,N,N,1,19,8,g6858 II12445 g6568 II11744 g6120 g5555 II9980 II9979 
g6858[OL],N,Y,1,20,8,g6858[OL] g6858 II12445 g6568 II11744 g6120 g5555 II9980 
g3603,N,N,1,2,3,g3603 g2092 g1225[IL] 
II8240,N,N,1,6,8,II8240 g2354 II6178 g1220[IL] g2334 II6143 g1217[IL] g2316 
g4288,N,N,1,7,8,g4288 II8240 g2354 II6178 g1220[IL] g2334 II6143 g1217[IL] 
g4836,N,N,1,8,8,g4836 g4288 II8240 g2354 II6178 g1220[IL] g2334 II6143 
g1226[IL],Y,N,0,0,1,g1226[IL] 
g2096,N,N,1,1,2,g2096 g1226[IL] 
II9985,N,N,1,9,8,II9985 g4836 g4288 II8240 g2354 II6178 g1220[IL] g2334 
II9986,N,N,1,10,8,II9986 II9985 g4836 g4288 II8240 g2354 II6178 g1220[IL] 
II9987,N,N,1,10,8,II9987 II9985 g4836 g4288 II8240 g2354 II6178 g1220[IL] 
g5556,N,N,1,11,8,g5556 II9987 II9986 II9985 g4836 g4288 II8240 g2354 
g6123,N,N,1,12,8,g6123 g5556 II9987 II9986 II9985 g4836 g4288 II8240 
II11747,N,N,1,16,8,II11747 g6123 g5556 II9987 II9986 II9985 g4836 g4288 
g6569,N,N,1,17,8,g6569 II11747 g6123 g5556 II9987 II9986 II9985 g4836 
II12448,N,N,1,18,8,II12448 g6569 II11747 g6123 g5556 II9987 II9986 II9985 
g6859,N,N,1,19,8,g6859 II12448 g6569 II11747 g6123 g5556 II9987 II9986 
g6859[OL],N,Y,1,20,8,g6859[OL] g6859 II12448 g6569 II11747 g6123 g5556 II9987 
g3723,N,N,1,2,3,g3723 g2096 g1226[IL] 
g4830,N,N,1,8,8,g4830 g4288 II8240 g2354 II6178 g1220[IL] g2334 II6143 
g5550,N,N,1,9,8,g5550 g4830 g4288 II8240 g2354 II6178 g1220[IL] g2334 
g1227[IL],Y,N,0,0,1,g1227[IL] 
g2100,N,N,1,1,2,g2100 g1227[IL] 
II10743,N,N,1,10,8,II10743 g5550 g4830 g4288 II8240 g2354 II6178 g1220[IL] 
II10744,N,N,1,11,8,II10744 II10743 g5550 g4830 g4288 II8240 g2354 II6178 
II10745,N,N,1,11,8,II10745 II10743 g5550 g4830 g4288 II8240 g2354 II6178 
g6119,N,N,1,12,8,g6119 II10745 II10744 II10743 g5550 g4830 g4288 II8240 
g6585,N,N,1,16,8,g6585 g6119 II10745 II10744 II10743 g5550 g4830 g4288 
II12748,N,N,1,17,8,II12748 g6585 g6119 II10745 II10744 II10743 g5550 g4830 
g7006,N,N,1,18,8,g7006 II12748 g6585 g6119 II10745 II10744 II10743 g5550 
II12912,N,N,1,19,8,II12912 g7006 II12748 g6585 g6119 II10745 II10744 II10743 
g7108,N,N,1,20,8,g7108 II12912 g7006 II12748 g6585 g6119 II10745 II10744 
g7108[OL],N,Y,1,21,8,g7108[OL] g7108 II12912 g7006 II12748 g6585 g6119 II10745 
g3746,N,N,1,2,3,g3746 g2100 g1227[IL] 
g4883,N,N,1,8,8,g4883 g4288 II8240 g2354 II6178 g1220[IL] g2334 II6143 
g5567,N,N,1,9,8,g5567 g4883 g4288 II8240 g2354 II6178 g1220[IL] g2334 
g1228[IL],Y,N,0,0,1,g1228[IL] 
g2039,N,N,1,1,2,g2039 g1228[IL] 
II10818,N,N,1,10,8,II10818 g5567 g4883 g4288 II8240 g2354 II6178 g1220[IL] 
II10819,N,N,1,11,8,II10819 II10818 g5567 g4883 g4288 II8240 g2354 II6178 
II10820,N,N,1,11,8,II10820 II10818 g5567 g4883 g4288 II8240 g2354 II6178 
g6153,N,N,1,12,8,g6153 II10820 II10819 II10818 g5567 g4883 g4288 II8240 
g6590,N,N,1,16,8,g6590 g6153 II10820 II10819 II10818 g5567 g4883 g4288 
II12742,N,N,1,17,8,II12742 g6590 g6153 II10820 II10819 II10818 g5567 g4883 
g7000,N,N,1,18,8,g7000 II12742 g6590 g6153 II10820 II10819 II10818 g5567 
II12915,N,N,1,19,8,II12915 g7000 II12742 g6590 g6153 II10820 II10819 II10818 
g7109,N,N,1,20,8,g7109 II12915 g7000 II12742 g6590 g6153 II10820 II10819 
g7109[OL],N,Y,1,21,8,g7109[OL] g7109 II12915 g7000 II12742 g6590 g6153 II10820 
g3764,N,N,1,2,3,g3764 g2039 g1228[IL] 
g4877,N,N,1,8,8,g4877 g4288 II8240 g2354 II6178 g1220[IL] g2334 II6143 
g5512,N,N,1,9,8,g5512 g4877 g4288 II8240 g2354 II6178 g1220[IL] g2334 
g1229[IL],Y,N,0,0,1,g1229[IL] 
g2170,N,N,1,1,2,g2170 g1229[IL] 
II10789,N,N,1,10,8,II10789 g5512 g4877 g4288 II8240 g2354 II6178 g1220[IL] 
II10790,N,N,1,11,8,II10790 II10789 g5512 g4877 g4288 II8240 g2354 II6178 
II10791,N,N,1,11,8,II10791 II10789 g5512 g4877 g4288 II8240 g2354 II6178 
g6142,N,N,1,12,8,g6142 II10791 II10790 II10789 g5512 g4877 g4288 II8240 
g6577,N,N,1,16,8,g6577 g6142 II10791 II10790 II10789 g5512 g4877 g4288 
II12757,N,N,1,17,8,II12757 g6577 g6142 II10791 II10790 II10789 g5512 g4877 
g7013,N,N,1,18,8,g7013 II12757 g6577 g6142 II10791 II10790 II10789 g5512 
II12918,N,N,1,19,8,II12918 g7013 II12757 g6577 g6142 II10791 II10790 II10789 
g7110,N,N,1,20,8,g7110 II12918 g7013 II12757 g6577 g6142 II10791 II10790 
g7110[OL],N,Y,1,21,8,g7110[OL] g7110 II12918 g7013 II12757 g6577 g6142 II10791 
g3777,N,N,1,2,3,g3777 g2170 g1229[IL] 
II9261,N,N,1,6,8,II9261 g3777 g2170 g1229[IL] g3764 g2039 g1228[IL] g3746 
g4901,N,N,1,8,8,g4901 g4288 II8240 II9261 g2354 II6178 g1220[IL] g2334 
g5632,N,N,1,9,8,g5632 g4901 g4288 II8240 II9261 g2354 II6178 g1220[IL] 
g1230[IL],Y,N,0,0,1,g1230[IL] 
g2389,N,N,1,1,2,g2389 g1230[IL] 
II10991,N,N,1,10,8,II10991 g5632 g4901 g4288 II8240 II9261 g2354 II6178 
II10992,N,N,1,11,8,II10992 II10991 g5632 g4901 g4288 II8240 II9261 g2354 
II10993,N,N,1,11,8,II10993 II10991 g5632 g4901 g4288 II8240 II9261 g2354 
g6218,N,N,1,14,8,g6218 II10993 II10992 II10991 g5632 g4901 g4288 II8240 
g3913,N,N,1,4,5,g3913 g2834 II6564 g2073 g1254[IL] 
g6578,N,N,1,16,8,g6578 g6218 II10993 II10992 II10991 g5632 g4901 g4288 
g7020,N,N,1,17,8,g7020 g6578 g6218 II10993 II10992 II10991 g5632 g4901 
